artist_id,artist_name,main_genre,tracks_count,genres_count,avg_popularity,max_popularity,avg_danceability,avg_energy,avg_valence,avg_tempo,avg_acousticness,avg_instrumentalness,avg_duration_ms,appeal_score,cost,duration_minutes,is_headliner
93,Inner Circle,reggae,2,1,70.5,72,0.784,0.725,0.7364999999999999,130.442,0.12419999999999999,0.000199,228220.5,68.70545158516063,37622,90,1
94,Matt Sassari,techno,6,2,58.333333333333336,79,0.8341666666666666,0.8438333333333333,0.6761666666666667,126.17766666666667,0.002832833333333333,0.15789748333333334,194932.83333333334,68.65672884498049,32218,90,1
95,System Of A Down,metal,12,2,72.75,83,0.4271666666666667,0.8731666666666666,0.37860833333333327,119.9495,0.057568916666666664,0.0048303425,204569.75,68.64560729250083,38973,90,1
96,J. Cole,hip-hop,4,3,75.75,88,0.65875,0.68775,0.45525,125.122,0.23745,0.0196,266260.25,68.61955683152772,38545,90,1
97,Ray Parker Jr.,disco,3,1,67.33333333333333,70,0.7816666666666667,0.7606666666666667,0.7520000000000001,115.47333333333334,0.0117,0.02669366666666667,241728.66666666666,68.60956723910549,37370,90,1
98,Gurinder Gill,hip-hop,17,1,67.6470588235294,82,0.7761176470588235,0.6299411764705882,0.355835294117647,106.66617647058824,0.15386470588235293,0.03422408823529412,179838.58823529413,68.55423115958527,35866,90,1
99,Rob Thomas,blues,2,1,68.0,69,0.609,0.923,0.961,115.996,0.16,4.73e-06,294986.0,68.52964264238237,36353,90,1
100,The 1975,alt-rock,23,2,69.56521739130434,78,0.6125217391304348,0.7126086956521739,0.5994260869565217,121.30847826086958,0.25650982608695655,0.06253327,255209.04347826086,68.51344818489872,37002,90,1
101,Shubh,hip-hop,5,1,77.8,83,0.7856,0.5144,0.5858000000000001,131.05519999999999,0.153334,0.0036049999999999997,178098.4,68.50245856538447,41124,90,1
102,Rihanna,dancehall,6,5,65.33333333333333,83,0.6965,0.8225000000000001,0.5915,135.45483333333334,0.10903333333333333,0.01983333333333333,215430.83333333334,68.46328372599939,36153,90,1
103,Jessi,k-pop,2,1,73.0,78,0.8085,0.6445,0.48050000000000004,102.474,0.014610000000000001,0.0,185338.0,68.45811865595499,37119,90,1
104,Rocco Hunt,spanish,2,1,65.0,67,0.751,0.8515,0.8835,124.99449999999999,0.2855,0.0,169253.5,68.44862989223788,35427,90,1
105,24kGoldn,edm,5,5,66.8,83,0.7328,0.7726,0.6996,106.21019999999999,0.203196,6.502e-06,172213.2,68.4147667745995,35498,90,1
106,The Romantics,power-pop,3,1,66.33333333333333,69,0.592,0.9413333333333332,0.9363333333333334,149.80766666666668,0.20996666666666663,0.0001548,195253.0,68.40439298278476,37351,90,1
107,Tems,dancehall,5,2,70.0,89,0.7687999999999999,0.6776,0.5286,99.0844,0.0785,0.000365036,237182.6,68.40369190614682,35554,90,1
108,Mother Mother,indie,3,1,77.33333333333333,78,0.4563333333333333,0.8476666666666667,0.27566666666666667,138.085,0.02415,0.0003997900000000001,219631.0,68.39832969203093,39558,90,1
109,SUNMI,k-pop,2,1,69.0,71,0.7809999999999999,0.7444999999999999,0.6565000000000001,107.96549999999999,0.04215,2.19e-06,186586.5,68.39359162689036,36727,90,1
110,Ottawan,disco,2,1,61.5,66,0.8009999999999999,0.8714999999999999,0.9319999999999999,123.10300000000001,0.36,6.115e-05,202539.5,68.35772554508956,34252,90,1
111,Hailee Steinfeld,dance,2,1,73.5,77,0.6625000000000001,0.7609999999999999,0.6005,101.5165,0.0337,4.135e-06,197086.5,68.35522043097598,38566,90,1
112,La Bouche,techno,3,2,62.333333333333336,68,0.6566666666666667,0.9583333333333334,0.8183333333333334,134.07466666666667,0.05321,0.01646746,216679.33333333334,68.32208054680977,34404,90,1
113,Bomba Estéreo,electronic,3,3,68.66666666666667,95,0.7783333333333333,0.7226666666666667,0.5503333333333333,109.65599999999999,0.07386666666666666,0.00013711333333333333,201830.0,68.23417228444355,37091,90,1
114,Gippy Grewal,pop,3,2,65.33333333333333,70,0.6693333333333333,0.884,0.7593333333333333,117.069,0.07686666666666665,3.0566666666666667e-05,215119.0,68.20900571337279,37383,90,1
115,Cumbiafrica,deep-house,4,1,64.0,71,0.7245,0.84175,0.292,125.26975,0.00683525,0.34395699999999996,173891.5,68.20632111131802,32521,90,1
116,STAYC,k-pop,4,1,72.0,74,0.67125,0.7325,0.4835,123.1455,0.13420875,3e-06,194800.25,68.18740095097586,39098,90,1
117,George Ezra,folk,8,2,73.375,79,0.64775,0.6753750000000001,0.576625,115.91875,0.263575,0.000106625,194551.625,68.14932879045648,38401,90,1
118,Beyoncé,dance,3,3,73.0,93,0.7323333333333334,0.6753333333333332,0.6426666666666666,103.77666666666666,0.04193333333333333,4.05e-06,227275.66666666666,68.13680141818223,38077,90,1
119,Mobb Deep,hardcore,5,1,65.2,76,0.8008,0.732,0.46299999999999997,94.3116,0.15904000000000001,0.004540252,283026.2,68.13655230726513,35354,90,1
