iteration,best_score,current_score
164,0.7625311473408852,0.7625311473408852
165,0.7625311473408852,0.7417456475553541
166,0.7625311473408852,0.7502855859771156
167,0.7625311473408852,0.7618552540104084
168,0.7625311473408852,0.7569958222756117
169,0.7625311473408852,0.7597129342283991
170,0.7625311473408852,0.7613068557829168
171,0.7625311473408852,0.7623288589079843
172,0.7625311473408852,0.7623288589079843
173,0.7625311473408852,0.7623288589079843
174,0.7635539814673525,0.7635539814673525
175,0.7635539814673525,0.7462673749748
176,0.7635539814673525,0.7478804419973182
177,0.7635539814673525,0.7542798748498841
178,0.7635539814673525,0.7545698474565868
179,0.7635539814673525,0.7488214358461035
180,0.7635539814673525,0.7408109587200946
181,0.7635539814673525,0.7408109587200946
182,0.7635539814673525,0.7348063775568914
183,0.7635539814673525,0.7246306576099338
184,0.7635539814673525,0.7378436075319859
185,0.7635539814673525,0.7157530313613479
186,0.7635539814673525,0.7281200114922108
187,0.7635539814673525,0.7369530649295474
188,0.7635539814673525,0.7329335415188456
189,0.7635539814673525,0.734492983821687
190,0.7635539814673525,0.7146969539334836
191,0.7635539814673525,0.7403382441857704
192,0.7635539814673525,0.7184674039245226
193,0.7635539814673525,0.7215765568921328
194,0.7635539814673525,0.7190296336681743
195,0.7635539814673525,0.7162882535839818
196,0.7635539814673525,0.7169828511953
197,0.7635539814673525,0.727013837844001
198,0.7635539814673525,0.7253803324967925
199,0.7635539814673525,0.7431088889823996
200,0.7635539814673525,0.7321516221749033
201,0.7635539814673525,0.7256710709384429
202,0.7635539814673525,0.725012948229736
203,0.7635539814673525,0.7242557481639906
204,0.7635539814673525,0.723748304727218
205,0.7635539814673525,0.7336837066745635
206,0.7635539814673525,0.7389856398798602
207,0.7635539814673525,0.7357450907146508
208,0.7635539814673525,0.7410379176904336
209,0.7635539814673525,0.7535846515349897
210,0.7660351250256638,0.7660351250256638
211,0.7660351250256638,0.7642376579976216
212,0.7660351250256638,0.7642376579976216
213,0.7660351250256638,0.7643583575555072
214,0.7664180970572674,0.7664180970572674
215,0.7665776386231888,0.7665776386231888
216,0.7665776386231888,0.7665776386231888
217,0.7669557208017078,0.7669557208017078
218,0.7669557208017078,0.7465837692412058
219,0.7669557208017078,0.7426682424362474
220,0.7669557208017078,0.7391463430064209
221,0.7669557208017078,0.7213532491851754
222,0.7669557208017078,0.7234652316290794
223,0.7669557208017078,0.7244136236717849
224,0.7669557208017078,0.7240339488321391
225,0.7669557208017078,0.7240339488321391
226,0.7669557208017078,0.7265296050001967
227,0.7669557208017078,0.7197357745814686
228,0.7669557208017078,0.7277415012428082
229,0.7669557208017078,0.7268244466782837
230,0.7669557208017078,0.7332290855746827
231,0.7669557208017078,0.7368294263930685
232,0.7669557208017078,0.7239431124661335
233,0.7669557208017078,0.7248025565199827
234,0.7669557208017078,0.7265545303475652
235,0.7669557208017078,0.7295600044481093
236,0.7669557208017078,0.7321490822627627
237,0.7669557208017078,0.7169914763405169
238,0.7669557208017078,0.720242837288579
239,0.7669557208017078,0.7107191681648535
240,0.7669557208017078,0.7130607216533241
241,0.7669557208017078,0.7185164489575636
242,0.7669557208017078,0.7179864014145408
243,0.7669557208017078,0.718956535331288
244,0.7669557208017078,0.7213027162998961
245,0.7669557208017078,0.7262506649446195
246,0.7669557208017078,0.7242345578630386
247,0.7669557208017078,0.7249615609325731
248,0.7669557208017078,0.7302973771283904
249,0.7669557208017078,0.7278062669445516
250,0.7669557208017078,0.7308735815386239
251,0.7669557208017078,0.7247934193837284
252,0.7669557208017078,0.7284758512817595
253,0.7669557208017078,0.7348923246972252
254,0.7669557208017078,0.7402556500564675
255,0.7669557208017078,0.7356588952132097
256,0.7669557208017078,0.7343042062306103
257,0.7669557208017078,0.7243187349629722
258,0.7669557208017078,0.7243187349629722
259,0.7669557208017078,0.7240144445426456
260,0.7669557208017078,0.7284331141449292
261,0.7669557208017078,0.7217824845814158
262,0.7669557208017078,0.7117086690898268
263,0.7669557208017078,0.725502299450398
264,0.7669557208017078,0.7210818030634468
265,0.7669557208017078,0.7197325526419031
266,0.7669557208017078,0.7111632969474359
267,0.7669557208017078,0.7112614863635099
268,0.7669557208017078,0.7079164436496701
269,0.7669557208017078,0.7134462473892875
270,0.7669557208017078,0.7082005223507942
271,0.7669557208017078,0.7082005223507942
272,0.7669557208017078,0.7058914509157411
273,0.7669557208017078,0.6853677720602724
274,0.7669557208017078,0.6853677720602724
275,0.7669557208017078,0.6849116026351659
276,0.7669557208017078,0.6918131001066852
277,0.7669557208017078,0.7076593871625032
278,0.7669557208017078,0.7132143751515629
279,0.7669557208017078,0.7164081281525486
280,0.7669557208017078,0.7184179567129372
281,0.7669557208017078,0.7241722808813098
282,0.7669557208017078,0.7461172279484326
283,0.7669557208017078,0.739310722906099
284,0.7669557208017078,0.7494312086759609
285,0.7669557208017078,0.7464569944900868
286,0.7669557208017078,0.7317864918326695
287,0.7669557208017078,0.7333843358807823
288,0.7669557208017078,0.7333843358807823
289,0.7669557208017078,0.7535364527539578
290,0.7669557208017078,0.7505906539648871
291,0.7669557208017078,0.7521766087606384
292,0.7669557208017078,0.7535373770329177
293,0.7669557208017078,0.750869078312065
294,0.7669557208017078,0.7518365037560822
295,0.7669557208017078,0.7493079536550696
296,0.7669557208017078,0.7556417067223791
297,0.7669557208017078,0.7464657118193705
298,0.7669557208017078,0.7452085942523003
299,0.7669557208017078,0.7472542637584298
300,0.7669557208017078,0.7447197726661147
301,0.7669557208017078,0.7471251955071473
302,0.7669557208017078,0.738637248300351
303,0.7669557208017078,0.7374964602436477
304,0.7669557208017078,0.7301147222486741
305,0.7669557208017078,0.7277887821305771
306,0.7669557208017078,0.7301623295724017
307,0.7669557208017078,0.7398674366063417
308,0.7669557208017078,0.7398674366063417
309,0.7669557208017078,0.7365761437342236
310,0.7669557208017078,0.7458837520629547
311,0.7669557208017078,0.7372537223234853
312,0.7669557208017078,0.7302452364713007
313,0.7669557208017078,0.724666947535158
314,0.7669557208017078,0.7308931165938273
315,0.7669557208017078,0.731423842376231
316,0.7669557208017078,0.731423842376231
317,0.7669557208017078,0.7302601073201109
318,0.7669557208017078,0.7375750193556787
319,0.7669557208017078,0.7418958197761547
320,0.7669557208017078,0.7391126788873993
321,0.7669557208017078,0.7301693712991213
322,0.7669557208017078,0.7314085609430448
323,0.7669557208017078,0.7298609694780049
324,0.7669557208017078,0.7361573192012348
325,0.7669557208017078,0.7290094855745747
326,0.7669557208017078,0.7305574131770788
327,0.7669557208017078,0.7306783925679515
328,0.7669557208017078,0.7279280156628815
329,0.7669557208017078,0.7254734794026169
330,0.7669557208017078,0.7254734794026169
331,0.7669557208017078,0.7275515277899334
332,0.7669557208017078,0.7275515277899334
333,0.7669557208017078,0.7184975945917911
334,0.7669557208017078,0.7188308902778001
335,0.7669557208017078,0.7294456396373075
336,0.7669557208017078,0.7392541571600935
337,0.7669557208017078,0.7548321533557529
338,0.7669557208017078,0.7516982299739365
339,0.7669557208017078,0.7536061371801064
340,0.7669557208017078,0.7534055540663199
341,0.7669557208017078,0.7466803183428352
342,0.7669557208017078,0.7472271956212535
343,0.7669557208017078,0.7524203932158066
344,0.7669557208017078,0.7391915704247429
345,0.7669557208017078,0.743204826954954
346,0.7669557208017078,0.743204826954954
347,0.7669557208017078,0.7457252425941348
348,0.7669557208017078,0.751574380090974
349,0.7669557208017078,0.751574380090974
350,0.7669557208017078,0.756026621240118
351,0.7669557208017078,0.7492331086304064
352,0.7669557208017078,0.7531266098993272
353,0.7669557208017078,0.7531266098993272
354,0.7669557208017078,0.7531266098993272
355,0.7678468412565083,0.7678468412565083
356,0.7678468412565083,0.7678468412565083
357,0.7678468412565083,0.7678468412565083
358,0.7678468412565083,0.7678468412565083
359,0.7678468412565083,0.7627008066533949
360,0.7678468412565083,0.7486880524969769
361,0.7678468412565083,0.7430738629335716
362,0.7678468412565083,0.7430738629335716
363,0.7678468412565083,0.7438459960625525
364,0.7678468412565083,0.7393268314076157
365,0.7678468412565083,0.7382477851614715
366,0.7678468412565083,0.7327560749224283
367,0.7678468412565083,0.7376757800422723
368,0.7678468412565083,0.7353760056736265
369,0.7678468412565083,0.7388604878124745
370,0.7678468412565083,0.7525144851686336
371,0.7678468412565083,0.7529232334886934
372,0.7678468412565083,0.7598150382812685
373,0.7678468412565083,0.7618668128312787
374,0.7678468412565083,0.7659393076699516
375,0.7678468412565083,0.7625956957608306
376,0.7678468412565083,0.7625956957608306
377,0.7678468412565083,0.7636010828444847
378,0.7728332832676166,0.7728332832676166
379,0.7728332832676166,0.7728332832676166
380,0.7728332832676166,0.7710010028590845
381,0.7728332832676166,0.7710010028590845
382,0.7728332832676166,0.7710010028590845
383,0.7728332832676166,0.7697753412634581
384,0.7728332832676166,0.7695020440066448
385,0.7728332832676166,0.7657554522380741
386,0.7728332832676166,0.7651511116027956
387,0.7728332832676166,0.7689103701859399
388,0.7728332832676166,0.7717619663049073
389,0.7728332832676166,0.7676351920342689
390,0.7728332832676166,0.7644517709600105
391,0.7728332832676166,0.7507577893965757
392,0.7728332832676166,0.7551253320458612
393,0.7728332832676166,0.7561313424813793
394,0.7728332832676166,0.7511774460782896
395,0.7728332832676166,0.7511774460782896
396,0.7728332832676166,0.7511774460782896
397,0.7728332832676166,0.7511774460782896
398,0.7728332832676166,0.7477579206145948
399,0.7728332832676166,0.7271580844111611
400,0.7728332832676166,0.7444472118576851
401,0.7728332832676166,0.7488382627432942
402,0.7728332832676166,0.7534352098493972
403,0.7728332832676166,0.7528958501616105
404,0.7728332832676166,0.7454560724011902
405,0.7728332832676166,0.7446133862220577
406,0.7728332832676166,0.755082919387256
407,0.7728332832676166,0.7629301358122933
408,0.7728332832676166,0.7629301358122933
409,0.7728332832676166,0.7629301358122933
410,0.7728332832676166,0.7468962058717932
411,0.7728332832676166,0.7468962058717932
412,0.7728332832676166,0.7468083039381276
413,0.7728332832676166,0.7468083039381276
414,0.7728332832676166,0.7357223454712928
415,0.7728332832676166,0.7344433550199331
416,0.7728332832676166,0.731471229615177
417,0.7728332832676166,0.7503933601391687
418,0.7728332832676166,0.7503933601391687
419,0.7728332832676166,0.7503933601391687
420,0.7728332832676166,0.7663724259048659
421,0.7728332832676166,0.7663724259048659
422,0.7755643690306289,0.7755643690306289
423,0.7755643690306289,0.7753203932240335
424,0.7755643690306289,0.775053024608357
425,0.7755643690306289,0.775053024608357
426,0.7799245062197371,0.7799245062197371
427,0.7799245062197371,0.7799245062197371
428,0.7799245062197371,0.7741912225833716
429,0.7799245062197371,0.7741912225833716
430,0.7799245062197371,0.7741912225833716
431,0.7799245062197371,0.7760555380032205
432,0.7799245062197371,0.7734026015546458
433,0.7799245062197371,0.7720230449655129
434,0.7799245062197371,0.7720230449655129
435,0.7799245062197371,0.7720230449655129
436,0.7799245062197371,0.7730524762830387
437,0.7799245062197371,0.7730524762830387
438,0.7799245062197371,0.7726680566317109
439,0.7799245062197371,0.7726680566317109
440,0.7799245062197371,0.7701680290483774
441,0.7799245062197371,0.7701680290483774
442,0.7799245062197371,0.7701680290483774
443,0.7821936921761818,0.7821936921761818
444,0.7821936921761818,0.7769029120988397
445,0.7821936921761818,0.7769029120988397
446,0.7869057242877062,0.7869057242877062
447,0.7869057242877062,0.7869057242877062
448,0.7869057242877062,0.7869057242877062
449,0.7869057242877062,0.7721471384476337
450,0.7869057242877062,0.7770240456345051
451,0.7899814760888226,0.7899814760888226
452,0.7915172181499217,0.7915172181499217
453,0.7915172181499217,0.7915172181499217
454,0.7915172181499217,0.7915172181499217
455,0.7915172181499217,0.7915172181499217
456,0.7945166925613386,0.7945166925613386
457,0.801314158922821,0.801314158922821
458,0.801314158922821,0.801314158922821
459,0.801314158922821,0.801314158922821
460,0.801314158922821,0.801314158922821
461,0.801314158922821,0.801314158922821
462,0.801314158922821,0.794659062955869
463,0.801314158922821,0.793340345555984
464,0.801314158922821,0.793340345555984
465,0.801314158922821,0.793340345555984
466,0.801314158922821,0.7937809058486489
467,0.801314158922821,0.7974109879762548
468,0.801314158922821,0.7955171985623058
469,0.801314158922821,0.7955171985623058
470,0.801314158922821,0.7987022821091452
471,0.801314158922821,0.7995768755944209
472,0.8097774965944896,0.8097774965944896
473,0.8097774965944896,0.8097774965944896
474,0.8097774965944896,0.8097774965944896
475,0.8097774965944896,0.8032776883350428
476,0.8097774965944896,0.8032776883350428
477,0.8097774965944896,0.8032776883350428
478,0.8097774965944896,0.8055918748029636
479,0.8097774965944896,0.8055918748029636
480,0.8097774965944896,0.8055918748029636
481,0.8097774965944896,0.8067552719935684
482,0.8097774965944896,0.8067552719935684
483,0.8097774965944896,0.8021043231720332
484,0.8097774965944896,0.8021043231720332
485,0.8097774965944896,0.8021043231720332
486,0.8097774965944896,0.8061722623132479
487,0.8097774965944896,0.8061722623132479
488,0.8097774965944896,0.7993116718726108
489,0.8097774965944896,0.8016673028669343
490,0.8097774965944896,0.7993116718726108
491,0.8097774965944896,0.7993116718726108
492,0.8097774965944896,0.7993116718726108
493,0.8097774965944896,0.8001708909135702
494,0.8097774965944896,0.8001708909135702
495,0.8097774965944896,0.8001708909135702
496,0.8097774965944896,0.8001708909135702
497,0.8097774965944896,0.8003818485066543
498,0.8097774965944896,0.8003818485066543
499,0.8097774965944896,0.8012746064909901
500,0.8097774965944896,0.8012746064909901
501,0.8097774965944896,0.8014114785315721
502,0.8097774965944896,0.8021016621839246
503,0.8121199790519259,0.8121199790519259
504,0.8140157072645036,0.8140157072645036
505,0.8140157072645036,0.8140157072645036
506,0.8140157072645036,0.8140157072645036
507,0.8142103813496409,0.8142103813496409
508,0.8142103813496409,0.8142103813496409
509,0.8142103813496409,0.8142103813496409
510,0.8142103813496409,0.8142103813496409
511,0.8142103813496409,0.8142103813496409
512,0.8142103813496409,0.8131153760093444
513,0.8142103813496409,0.8138023132262555
514,0.8142103813496409,0.8138023132262555
515,0.8155828906927991,0.8155828906927991
516,0.8155828906927991,0.8155828906927991
517,0.8155828906927991,0.8155828906927991
518,0.8155828906927991,0.8155828906927991
519,0.8155828906927991,0.8155828906927991
520,0.8221660664787378,0.8221660664787378
521,0.8221660664787378,0.8221660664787378
522,0.8343170435434826,0.8343170435434826
523,0.8363967232531626,0.8363967232531626
524,0.8363967232531626,0.8363967232531626
525,0.8363967232531626,0.8360227824482759
526,0.8363967232531626,0.8360227824482759
527,0.8374942444551934,0.8374942444551934
528,0.8374942444551934,0.8374942444551934
529,0.8374942444551934,0.8374942444551934
530,0.8374942444551934,0.8347689712134929
531,0.8374942444551934,0.8347689712134929
532,0.8374942444551934,0.8347689712134929
533,0.8374942444551934,0.8361391300513166
534,0.8374942444551934,0.8361391300513166
535,0.8374942444551934,0.8361391300513166
536,0.8374942444551934,0.8361391300513166
537,0.8374942444551934,0.8361391300513166
538,0.8374942444551934,0.8361391300513166
539,0.8374942444551934,0.8361391300513166
540,0.8374942444551934,0.8361391300513166
541,0.8374942444551934,0.8361391300513166
542,0.8374942444551934,0.8361391300513166
543,0.8374942444551934,0.8361391300513166
544,0.8374942444551934,0.8361391300513166
545,0.8374942444551934,0.8361391300513166
546,0.8374942444551934,0.8361391300513166
547,0.8374942444551934,0.8361391300513166
548,0.8374942444551934,0.8360312584239906
549,0.8374942444551934,0.8360312584239906
550,0.8374942444551934,0.8362806233666761
551,0.8374942444551934,0.8362806233666761
552,0.8374942444551934,0.8369997272481582
553,0.8374942444551934,0.8369997272481582
554,0.8374942444551934,0.8369997272481582
555,0.8374942444551934,0.8369997272481582
556,0.8374942444551934,0.8369997272481582
557,0.8424516234619572,0.8424516234619572
558,0.8424516234619572,0.8424516234619572
559,0.8424516234619572,0.8424516234619572
560,0.8424516234619572,0.8424516234619572
561,0.8424516234619572,0.8412395198405735
562,0.8424516234619572,0.8397948551774035
563,0.8424516234619572,0.8397948551774035
564,0.8424516234619572,0.8397948551774035
565,0.8424516234619572,0.8397948551774035
566,0.8424516234619572,0.8397948551774035
567,0.8424516234619572,0.8397948551774035
568,0.8424516234619572,0.8397948551774035
569,0.8424516234619572,0.8397948551774035
570,0.8424516234619572,0.8397948551774035
571,0.8424516234619572,0.8397948551774035
572,0.8424516234619572,0.8397948551774035
573,0.8424516234619572,0.8397948551774035
574,0.8424516234619572,0.8397948551774035
575,0.8424516234619572,0.8397948551774035
576,0.8424516234619572,0.8397948551774035
577,0.8477312659282671,0.8477312659282671
578,0.8477312659282671,0.847371426566037
579,0.8477312659282671,0.847371426566037
580,0.8477312659282671,0.847371426566037
581,0.8477312659282671,0.847371426566037
582,0.8477312659282671,0.847371426566037
583,0.8477312659282671,0.847371426566037
584,0.8477312659282671,0.847371426566037
585,0.8477312659282671,0.8472999365801412
586,0.8477312659282671,0.8472999365801412
587,0.8477312659282671,0.8471646135190969
588,0.8477312659282671,0.8471646135190969
589,0.8477312659282671,0.8471646135190969
590,0.8477312659282671,0.8471646135190969
591,0.8477312659282671,0.8471646135190969
592,0.8477312659282671,0.8471646135190969
593,0.8477312659282671,0.8471646135190969
594,0.8477312659282671,0.8471646135190969
595,0.8477312659282671,0.8471646135190969
596,0.8477312659282671,0.8471646135190969
597,0.8477312659282671,0.8471646135190969
598,0.8477312659282671,0.8471646135190969
599,0.8479377715297773,0.8479377715297773
600,0.8479377715297773,0.8479377715297773
601,0.8479377715297773,0.8479377715297773
602,0.8479377715297773,0.8479377715297773
603,0.8479377715297773,0.8479377715297773
604,0.8479377715297773,0.8479377715297773
605,0.8479377715297773,0.8479377715297773
606,0.8479377715297773,0.8479377715297773
607,0.8479377715297773,0.8479377715297773
608,0.8479377715297773,0.8479377715297773
609,0.8479377715297773,0.8479377715297773
610,0.8479377715297773,0.8479377715297773
611,0.8479377715297773,0.8479377715297773
612,0.8479377715297773,0.8479377715297773
613,0.8479377715297773,0.8479377715297773
614,0.8490490274062878,0.8490490274062878
615,0.8490490274062878,0.8490490274062878
616,0.8490490274062878,0.8490490274062878
617,0.8490490274062878,0.8490490274062878
618,0.8490490274062878,0.8483412651815851
619,0.8490490274062878,0.8483412651815851
620,0.849290520597646,0.849290520597646
621,0.849290520597646,0.849290520597646
622,0.849290520597646,0.849290520597646
623,0.849290520597646,0.849290520597646
624,0.849290520597646,0.849290520597646
625,0.849290520597646,0.849290520597646
626,0.849290520597646,0.849290520597646
627,0.849290520597646,0.849290520597646
628,0.849290520597646,0.848824725700153
629,0.849290520597646,0.848824725700153
630,0.849290520597646,0.848824725700153
631,0.849290520597646,0.848824725700153
632,0.849290520597646,0.848824725700153
633,0.849290520597646,0.8490760008453202
634,0.849290520597646,0.8490760008453202
635,0.849290520597646,0.8490760008453202
636,0.8552060975669737,0.8552060975669737
637,0.8552060975669737,0.8552060975669737
638,0.8552060975669737,0.8552060975669737
639,0.8552060975669737,0.8547033179259254
640,0.8552060975669737,0.8547033179259254
641,0.8552060975669737,0.8547033179259254
642,0.8552060975669737,0.8547033179259254
643,0.8552060975669737,0.8547033179259254
644,0.8552060975669737,0.8547033179259254
645,0.8552060975669737,0.8547033179259254
646,0.8552060975669737,0.8547033179259254
647,0.8552060975669737,0.8547033179259254
648,0.8552060975669737,0.8547033179259254
649,0.8552060975669737,0.8547033179259254
650,0.8552060975669737,0.8547033179259254
651,0.8552060975669737,0.8547033179259254
652,0.8552060975669737,0.8547033179259254
653,0.8552060975669737,0.8547033179259254
654,0.8552060975669737,0.8547033179259254
655,0.8552060975669737,0.8547033179259254
656,0.8552060975669737,0.8547033179259254
657,0.8552060975669737,0.8545804666516816
658,0.8552060975669737,0.8545804666516816
659,0.8568325612831641,0.8568325612831641
660,0.8568325612831641,0.8568325612831641
661,0.8637387387399613,0.8637387387399613
662,0.8637387387399613,0.8637387387399613
663,0.8637387387399613,0.8637387387399613
664,0.8637387387399613,0.8637387387399613
665,0.8637387387399613,0.8637387387399613
666,0.8637387387399613,0.8637387387399613
667,0.8637387387399613,0.8637387387399613
668,0.8637387387399613,0.8637387387399613
669,0.8687022004934079,0.8687022004934079
670,0.8687022004934079,0.8687022004934079
671,0.8687022004934079,0.8687022004934079
672,0.8697684737431578,0.8697684737431578
673,0.8697684737431578,0.8697684737431578
674,0.8697684737431578,0.8697684737431578
675,0.8697684737431578,0.8697684737431578
676,0.8697684737431578,0.8697684737431578
677,0.8697684737431578,0.8697684737431578
678,0.8697684737431578,0.8697684737431578
679,0.8697684737431578,0.8697684737431578
680,0.8697684737431578,0.8697684737431578
681,0.8697684737431578,0.8697684737431578
682,0.8697684737431578,0.8697684737431578
683,0.8697684737431578,0.8697684737431578
684,0.8697684737431578,0.8697684737431578
685,0.8697684737431578,0.8697684737431578
686,0.8697684737431578,0.8697684737431578
687,0.8697684737431578,0.8697684737431578
688,0.8697684737431578,0.8697684737431578
689,0.8707064659161552,0.8707064659161552
690,0.8707064659161552,0.8707064659161552
691,0.8707064659161552,0.8707064659161552
692,0.8707064659161552,0.8707064659161552
693,0.8707064659161552,0.8707064659161552
694,0.8707064659161552,0.8707064659161552
695,0.8707064659161552,0.8707064659161552
696,0.8707064659161552,0.8707064659161552
697,0.8707064659161552,0.8707064659161552
698,0.8707064659161552,0.8707064659161552
699,0.8707064659161552,0.8707064659161552
700,0.8707064659161552,0.8707064659161552
701,0.8707064659161552,0.8707064659161552
702,0.8707064659161552,0.8707064659161552
703,0.8722014372457032,0.8722014372457032
