iteration,best_score,current_best_score
98,0.9133214841660716,0.9133214841660716
99,0.9133214841660716,0.9133214841660716
100,0.9140530696398612,0.9140530696398612
101,0.9154264989623158,0.9154264989623158
102,0.9154264989623158,0.9154264989623158
103,0.9154264989623158,0.9154264989623158
104,0.9154264989623158,0.9154264989623158
105,0.9154264989623158,0.9154264989623158
106,0.9165707233380184,0.9165707233380184
107,0.9165707233380184,0.9165707233380184
108,0.9182123420559363,0.9182123420559363
109,0.9182123420559363,0.9182123420559363
110,0.9182123420559363,0.9182123420559363
111,0.9182123420559363,0.9182123420559363
112,0.9182123420559363,0.9182123420559363
113,0.9182123420559363,0.9182123420559363
114,0.9182123420559363,0.9182123420559363
115,0.9182123420559363,0.9182123420559363
116,0.9230121589867639,0.9230121589867639
117,0.9230121589867639,0.9230121589867639
118,0.9230121589867639,0.9230121589867639
119,0.9230121589867639,0.9230121589867639
120,0.9230121589867639,0.9230121589867639
121,0.9230121589867639,0.9230121589867639
122,0.9230121589867639,0.9230121589867639
123,0.9230121589867639,0.9230121589867639
124,0.9230121589867639,0.9230121589867639
125,0.9230121589867639,0.9230121589867639
126,0.9230121589867639,0.9230121589867639
127,0.9230121589867639,0.9230121589867639
128,0.9305205772930044,0.9305205772930044
129,0.9305205772930044,0.9305205772930044
130,0.9305205772930044,0.9305205772930044
131,0.9305205772930044,0.9305205772930044
132,0.9305205772930044,0.9305205772930044
133,0.9305205772930044,0.9305205772930044
134,0.9305205772930044,0.9305205772930044
135,0.9305205772930044,0.9305205772930044
136,0.9305205772930044,0.9305205772930044
137,0.9305205772930044,0.9305205772930044
138,0.9305205772930044,0.9305205772930044
139,0.9305205772930044,0.9305205772930044
140,0.9305205772930044,0.9305205772930044
141,0.9305205772930044,0.9305205772930044
142,0.9305205772930044,0.9305205772930044
143,0.9305205772930044,0.9305205772930044
144,0.9305205772930044,0.9305205772930044
145,0.9305205772930044,0.9305205772930044
146,0.9305205772930044,0.9305205772930044
147,0.9305205772930044,0.9305205772930044
148,0.9305205772930044,0.9305205772930044
149,0.9305205772930044,0.9305205772930044
150,0.9305205772930044,0.9305205772930044
151,0.9305205772930044,0.9305205772930044
152,0.9305205772930044,0.9305205772930044
153,0.9305205772930044,0.9305205772930044
154,0.9305205772930044,0.9305205772930044
155,0.9305205772930044,0.9305205772930044
156,0.9305205772930044,0.9305205772930044
157,0.9305205772930044,0.9305205772930044
158,0.9305205772930044,0.9305205772930044
159,0.9305205772930044,0.9305205772930044
160,0.9305205772930044,0.9305205772930044
161,0.9305205772930044,0.9305205772930044
162,0.9305205772930044,0.9305205772930044
163,0.9305205772930044,0.9305205772930044
164,0.9305205772930044,0.9305205772930044
165,0.9305205772930044,0.9305205772930044
166,0.9305205772930044,0.9305205772930044
167,0.9305205772930044,0.9305205772930044
168,0.9305205772930044,0.9305205772930044
169,0.9305205772930044,0.9305205772930044
170,0.9305205772930044,0.9305205772930044
171,0.9305205772930044,0.9305205772930044
172,0.9305205772930044,0.9305205772930044
173,0.9307153771705818,0.9307153771705818
174,0.9307153771705818,0.9307153771705818
175,0.9307153771705818,0.9307153771705818
176,0.9307153771705818,0.9307153771705818
177,0.9307153771705818,0.9307153771705818
178,0.9307153771705818,0.9307153771705818
179,0.9307153771705818,0.9307153771705818
180,0.9307153771705818,0.9307153771705818
181,0.9307153771705818,0.9307153771705818
182,0.9307153771705818,0.9307153771705818
183,0.9307153771705818,0.9307153771705818
184,0.9307153771705818,0.9307153771705818
185,0.9307153771705818,0.9307153771705818
186,0.9307153771705818,0.9307153771705818
187,0.9307153771705818,0.9307153771705818
188,0.9307153771705818,0.9307153771705818
189,0.9307153771705818,0.9307153771705818
190,0.9307153771705818,0.9307153771705818
191,0.9307153771705818,0.9307153771705818
192,0.9307153771705818,0.9307153771705818
193,0.9307153771705818,0.9307153771705818
194,0.9307153771705818,0.9307153771705818
195,0.9307153771705818,0.9307153771705818
196,0.9307153771705818,0.9307153771705818
197,0.9307153771705818,0.9307153771705818
198,0.9307153771705818,0.9307153771705818
199,0.9307153771705818,0.9307153771705818
200,0.9307153771705818,0.9307153771705818
201,0.9307153771705818,0.9307153771705818
202,0.9307153771705818,0.9307153771705818
203,0.9307153771705818,0.9307153771705818
204,0.9307153771705818,0.9307153771705818
205,0.9307153771705818,0.9307153771705818
206,0.9307153771705818,0.9307153771705818
207,0.9307153771705818,0.9307153771705818
208,0.9307153771705818,0.9307153771705818
209,0.9307153771705818,0.9307153771705818
210,0.9307153771705818,0.9307153771705818
211,0.9307153771705818,0.9307153771705818
212,0.9307153771705818,0.9307153771705818
213,0.9307153771705818,0.9307153771705818
214,0.9307153771705818,0.9307153771705818
215,0.9307153771705818,0.9307153771705818
216,0.9307153771705818,0.9307153771705818
217,0.9307153771705818,0.9307153771705818
218,0.9307153771705818,0.9307153771705818
219,0.9307153771705818,0.9307153771705818
220,0.9307153771705818,0.9307153771705818
221,0.9307153771705818,0.9307153771705818
222,0.9307153771705818,0.9307153771705818
223,0.9307153771705818,0.9307153771705818
224,0.9307153771705818,0.9307153771705818
225,0.9307153771705818,0.9307153771705818
226,0.9307153771705818,0.9307153771705818
227,0.9307153771705818,0.9307153771705818
228,0.9307153771705818,0.9307153771705818
229,0.9307153771705818,0.9307153771705818
230,0.9307153771705818,0.9307153771705818
231,0.9307153771705818,0.9307153771705818
232,0.9307153771705818,0.9307153771705818
233,0.9307153771705818,0.9307153771705818
234,0.9307153771705818,0.9307153771705818
235,0.9307153771705818,0.9307153771705818
236,0.9307153771705818,0.9307153771705818
237,0.9307153771705818,0.9307153771705818
238,0.9307153771705818,0.9307153771705818
239,0.9307153771705818,0.9307153771705818
240,0.9307153771705818,0.9307153771705818
241,0.9307153771705818,0.9307153771705818
242,0.9307153771705818,0.9307153771705818
243,0.9307153771705818,0.9307153771705818
244,0.9307153771705818,0.9307153771705818
245,0.9307153771705818,0.9307153771705818
246,0.9307153771705818,0.9307153771705818
247,0.9307153771705818,0.9307153771705818
248,0.9307153771705818,0.9307153771705818
249,0.9307153771705818,0.9307153771705818
250,0.9307153771705818,0.9307153771705818
251,0.9307153771705818,0.9307153771705818
252,0.9307153771705818,0.9307153771705818
253,0.9307153771705818,0.9307153771705818
254,0.9319470247408855,0.9319470247408855
255,0.9319470247408855,0.9319470247408855
256,0.9319470247408855,0.9319470247408855
257,0.9319470247408855,0.9319470247408855
258,0.9319470247408855,0.9319470247408855
259,0.9319470247408855,0.9319470247408855
260,0.9319470247408855,0.9319470247408855
261,0.9319470247408855,0.9319470247408855
262,0.9319470247408855,0.9319470247408855
263,0.9319470247408855,0.9319470247408855
264,0.9319470247408855,0.9319470247408855
265,0.9319470247408855,0.9319470247408855
266,0.9319470247408855,0.9319470247408855
267,0.9319470247408855,0.9319470247408855
268,0.9319470247408855,0.9319470247408855
269,0.9319470247408855,0.9319470247408855
270,0.9319470247408855,0.9319470247408855
271,0.9319470247408855,0.9319470247408855
272,0.9319470247408855,0.9319470247408855
273,0.9319470247408855,0.9319470247408855
274,0.9319470247408855,0.9319470247408855
275,0.9319470247408855,0.9319470247408855
276,0.9319470247408855,0.9319470247408855
277,0.9319470247408855,0.9319470247408855
278,0.9319470247408855,0.9319470247408855
279,0.9319470247408855,0.9319470247408855
280,0.9319470247408855,0.9319470247408855
281,0.9319470247408855,0.9319470247408855
282,0.9319470247408855,0.9319470247408855
283,0.9319470247408855,0.9319470247408855
284,0.9319470247408855,0.9319470247408855
285,0.9319470247408855,0.9319470247408855
286,0.9319470247408855,0.9319470247408855
287,0.9319470247408855,0.9319470247408855
288,0.9322660388472546,0.9322660388472546
289,0.9322660388472546,0.9322660388472546
290,0.9322660388472546,0.9322660388472546
291,0.9322660388472546,0.9322660388472546
292,0.9322660388472546,0.9322660388472546
293,0.9322660388472546,0.9322660388472546
294,0.9322660388472546,0.9322660388472546
295,0.9322660388472546,0.9322660388472546
296,0.9322660388472546,0.9322660388472546
297,0.9322660388472546,0.9322660388472546
298,0.9322660388472546,0.9322660388472546
299,0.9322660388472546,0.9322660388472546
300,0.9322660388472546,0.9322660388472546
301,0.9322660388472546,0.9322660388472546
302,0.9322660388472546,0.9322660388472546
303,0.9322660388472546,0.9322660388472546
304,0.9322660388472546,0.9322660388472546
305,0.9322660388472546,0.9322660388472546
306,0.9322660388472546,0.9322660388472546
307,0.9322660388472546,0.9322660388472546
308,0.9322660388472546,0.9322660388472546
309,0.9322660388472546,0.9322660388472546
310,0.9322660388472546,0.9322660388472546
311,0.9322660388472546,0.9322660388472546
312,0.9322660388472546,0.9322660388472546
313,0.9322660388472546,0.9322660388472546
314,0.9322660388472546,0.9322660388472546
315,0.9322660388472546,0.9322660388472546
316,0.9322660388472546,0.9322660388472546
317,0.9322660388472546,0.9322660388472546
318,0.9322660388472546,0.9322660388472546
319,0.9322660388472546,0.9322660388472546
320,0.9322660388472546,0.9322660388472546
321,0.9322660388472546,0.9322660388472546
322,0.9322660388472546,0.9322660388472546
323,0.9322660388472546,0.9322660388472546
324,0.9322660388472546,0.9322660388472546
325,0.9322660388472546,0.9322660388472546
326,0.9322660388472546,0.9322660388472546
327,0.9322660388472546,0.9322660388472546
328,0.9322660388472546,0.9322660388472546
329,0.9322660388472546,0.9322660388472546
330,0.9322660388472546,0.9322660388472546
331,0.9322660388472546,0.9322660388472546
332,0.9322660388472546,0.9322660388472546
333,0.9322660388472546,0.9322660388472546
334,0.9322660388472546,0.9322660388472546
335,0.9322660388472546,0.9322660388472546
336,0.9322660388472546,0.9322660388472546
337,0.9322660388472546,0.9322660388472546
338,0.9322660388472546,0.9322660388472546
339,0.9322660388472546,0.9322660388472546
340,0.9322660388472546,0.9322660388472546
341,0.9322660388472546,0.9322660388472546
342,0.9322660388472546,0.9322660388472546
343,0.9347357276457577,0.9347357276457577
344,0.9347357276457577,0.9347357276457577
345,0.9347357276457577,0.9347357276457577
346,0.9347357276457577,0.9347357276457577
347,0.9347357276457577,0.9347357276457577
348,0.9347357276457577,0.9347357276457577
349,0.9347357276457577,0.9347357276457577
350,0.9347357276457577,0.9347357276457577
351,0.9347357276457577,0.9347357276457577
352,0.9347357276457577,0.9347357276457577
353,0.9347357276457577,0.9347357276457577
354,0.9347357276457577,0.9347357276457577
355,0.9347357276457577,0.9347357276457577
356,0.9347357276457577,0.9347357276457577
357,0.9347357276457577,0.9347357276457577
358,0.9347357276457577,0.9347357276457577
359,0.9347357276457577,0.9347357276457577
360,0.9347357276457577,0.9347357276457577
361,0.9347357276457577,0.9347357276457577
362,0.9347357276457577,0.9347357276457577
363,0.9347357276457577,0.9347357276457577
364,0.9347357276457577,0.9347357276457577
365,0.9347357276457577,0.9347357276457577
366,0.9347357276457577,0.9347357276457577
367,0.9347357276457577,0.9347357276457577
368,0.9347357276457577,0.9347357276457577
369,0.9347357276457577,0.9347357276457577
370,0.9347357276457577,0.9347357276457577
371,0.9347357276457577,0.9347357276457577
372,0.9347357276457577,0.9347357276457577
373,0.9347357276457577,0.9347357276457577
374,0.9347357276457577,0.9347357276457577
375,0.9347357276457577,0.9347357276457577
376,0.9347357276457577,0.9347357276457577
377,0.9347357276457577,0.9347357276457577
378,0.9347357276457577,0.9347357276457577
379,0.9347357276457577,0.9347357276457577
380,0.9347357276457577,0.9347357276457577
381,0.9347357276457577,0.9347357276457577
382,0.9347357276457577,0.9347357276457577
383,0.9347357276457577,0.9347357276457577
384,0.9347357276457577,0.9347357276457577
385,0.9347357276457577,0.9347357276457577
386,0.9347357276457577,0.9347357276457577
387,0.9347357276457577,0.9347357276457577
388,0.9347357276457577,0.9347357276457577
389,0.9347357276457577,0.9347357276457577
390,0.9347357276457577,0.9347357276457577
391,0.9347357276457577,0.9347357276457577
392,0.9347357276457577,0.9347357276457577
393,0.9347357276457577,0.9347357276457577
394,0.9347357276457577,0.9347357276457577
395,0.9347357276457577,0.9347357276457577
396,0.9347357276457577,0.9347357276457577
397,0.9347357276457577,0.9347357276457577
398,0.9347357276457577,0.9347357276457577
399,0.9347357276457577,0.9347357276457577
400,0.9347357276457577,0.9347357276457577
401,0.9347357276457577,0.9347357276457577
402,0.9347357276457577,0.9347357276457577
403,0.9347357276457577,0.9347357276457577
404,0.9347357276457577,0.9347357276457577
405,0.9347357276457577,0.9347357276457577
406,0.9347357276457577,0.9347357276457577
407,0.9347357276457577,0.9347357276457577
408,0.9347357276457577,0.9347357276457577
409,0.9347357276457577,0.9347357276457577
410,0.9347357276457577,0.9347357276457577
411,0.9347357276457577,0.9347357276457577
412,0.9347357276457577,0.9347357276457577
413,0.9347357276457577,0.9347357276457577
414,0.9347357276457577,0.9347357276457577
415,0.9347357276457577,0.9347357276457577
416,0.9347357276457577,0.9347357276457577
417,0.9347357276457577,0.9347357276457577
418,0.9347357276457577,0.9347357276457577
419,0.9347357276457577,0.9347357276457577
420,0.9347357276457577,0.9347357276457577
421,0.9347357276457577,0.9347357276457577
422,0.9347357276457577,0.9347357276457577
423,0.9347357276457577,0.9347357276457577
424,0.9347357276457577,0.9347357276457577
425,0.9347357276457577,0.9347357276457577
426,0.9347357276457577,0.9347357276457577
427,0.9347357276457577,0.9347357276457577
428,0.9347357276457577,0.9347357276457577
429,0.9347357276457577,0.9347357276457577
430,0.9347357276457577,0.9347357276457577
431,0.9347357276457577,0.9347357276457577
432,0.9347357276457577,0.9347357276457577
433,0.9347357276457577,0.9347357276457577
434,0.9347357276457577,0.9347357276457577
435,0.9347357276457577,0.9347357276457577
436,0.9347357276457577,0.9347357276457577
437,0.9347357276457577,0.9347357276457577
438,0.9347357276457577,0.9347357276457577
439,0.9347357276457577,0.9347357276457577
440,0.9347357276457577,0.9347357276457577
441,0.9347357276457577,0.9347357276457577
442,0.9347357276457577,0.9347357276457577
443,0.9347357276457577,0.9347357276457577
444,0.9347357276457577,0.9347357276457577
445,0.9347357276457577,0.9347357276457577
446,0.9347357276457577,0.9347357276457577
447,0.9347357276457577,0.9347357276457577
448,0.9347357276457577,0.9347357276457577
449,0.9347357276457577,0.9347357276457577
450,0.9347357276457577,0.9347357276457577
451,0.9347357276457577,0.9347357276457577
452,0.9347357276457577,0.9347357276457577
453,0.9347357276457577,0.9347357276457577
454,0.9347357276457577,0.9347357276457577
455,0.9347357276457577,0.9347357276457577
456,0.9347357276457577,0.9347357276457577
457,0.9347357276457577,0.9347357276457577
458,0.9347357276457577,0.9347357276457577
459,0.9347357276457577,0.9347357276457577
460,0.9347357276457577,0.9347357276457577
461,0.9347357276457577,0.9347357276457577
462,0.9347357276457577,0.9347357276457577
463,0.9347357276457577,0.9347357276457577
464,0.9347357276457577,0.9347357276457577
465,0.9347357276457577,0.9347357276457577
466,0.9347357276457577,0.9347357276457577
467,0.9347357276457577,0.9347357276457577
468,0.9347357276457577,0.9347357276457577
469,0.9347357276457577,0.9347357276457577
470,0.9347357276457577,0.9347357276457577
471,0.9347357276457577,0.9347357276457577
472,0.9347357276457577,0.9347357276457577
473,0.9347357276457577,0.9347357276457577
474,0.9347357276457577,0.9347357276457577
475,0.9347357276457577,0.9347357276457577
476,0.9347357276457577,0.9347357276457577
477,0.9347357276457577,0.9347357276457577
478,0.9347357276457577,0.9347357276457577
479,0.9347357276457577,0.9347357276457577
480,0.9347357276457577,0.9347357276457577
481,0.9347357276457577,0.9347357276457577
482,0.9347357276457577,0.9347357276457577
483,0.9347357276457577,0.9347357276457577
484,0.9347357276457577,0.9347357276457577
485,0.9347357276457577,0.9347357276457577
486,0.9347357276457577,0.9347357276457577
487,0.9347357276457577,0.9347357276457577
488,0.9347357276457577,0.9347357276457577
489,0.9347357276457577,0.9347357276457577
490,0.9347357276457577,0.9347357276457577
491,0.9347357276457577,0.9347357276457577
492,0.9347357276457577,0.9347357276457577
493,0.9347357276457577,0.9347357276457577
494,0.9347357276457577,0.9347357276457577
495,0.9347357276457577,0.9347357276457577
496,0.9347357276457577,0.9347357276457577
497,0.9347357276457577,0.9347357276457577
498,0.9347357276457577,0.9347357276457577
499,0.9347357276457577,0.9347357276457577
